Number of hit	Text ID	Context before	Query item	Context after
576	3327216	the possibility that regulation of FRBC posttranslational processing can modulate FSH biological action at the gonadal FSH receptor in a	novel	way . Specific Aim 1 involves further purification and characterization of FRBC , confirmation of bioactivity , and microsequencing to
577	3333046	) by irradiation of a 17 only hybrid . WE will attempt to rapidly screen and characterize clones by two	novel	approaches : Alu - PCR to detect presence and amount of human DNA and biotin in situ hybridization of Alu
578	3087747	the oocytes . Alternative approaches to the isolation of the thrombin receptor are affinity purification of the receptor using a	novel	catalytically inert thrombin with unaltered binding affinity for its receptor and the cloning and expression of thrombin receptor candidates such
579	3347148	cardiac function , and neural function . The major focus of this grant is to understand the mechanism of the	novel	activation process of PKC . Of particular interest is the unravelling the structural basis for PKC activator function . On
580	3347148	on PKC activators which are based on experiments described in the progress report . This new hypothesis makes predictions concerning	novel	diglyceride and peptide analogs which should potently interact with the kinase . These molecules will be synthesized and studied as
581	3347148	with the kinase . These molecules will be synthesized and studied as putative PKC activators and inhibitors . Finally ,	novel	cyclic PS analogs will be prepared to study the specificity of the phospholipid binding - site of PKC . Complimentary
582	3302398	swelling - controlled release systems for delivery of drugs , bimolecules and genetically - engineered molecules is investigated . The	novel	systems are produced from hydrophilic , ionic , glassy polymers which can swell in water or biological fluids . Mechanisms
583	3467961	. We believe this research will advance the understanding of developmentally controlled DNA rearrangements in eukaryotes , and perhaps reveal	novel	aspects of nucleic acid processing . The alpha-factor receptor of yeast ( encoded by the STE2 gene ) mediates control
584	3878093	accompanied by decreases in pituitary CRH receptors and pituitary desensitization to the primary stress , but a hypersensitivity to a	novel	stress . The role of CRH and VP on these changes were studied by analysis of plasma ACTH and corticosterone
585	3878093	reduced following chronic CRH treatment . The data indicate that sustained pituitary account for the enhanced ACTH responses to a	novel	stimulus during chronic stress . Studies in forebrain neuronal cell cultures showed that CRH stimulates cyclic AMP production . Similar
586	3878094	of the peptide are dependent on other factors which modulate the sensitivity of the glomerulosa zone to AII . A	novel	finding was that serotonin , a known direct stimulator of aldosterone secretion has marked potentiating effect on the steroidogenic actions
587	3508208	home use of these products for the management of infertility . Proof-of-performance studies for both methods will establish that these	novel	assays will out - perform existing commercial products . The nonapeptide oxytocin ( OXY ) is a pivotal hormone in
588	3356141	ratio of w6 : w3 fatty acids has not been specified . In the previous grant cycle we have developed	novel	methodology to study apolipoprotein kinetics in the fed state using deuterated leucine , and have examined the long term effects
589	3277336	will be recorded with time - lapse video equipment and analyzed with the aid of an tracking machine using a	novel	method . The results will be compared with phototropic balance spectra to determine how each of the blue - light
